From	To	Distance	Sign
ARIH1	NEDD4	2	1
ARIH1	ASB16	2	1
ARIH1	DET1	2	1
ARIH1	KLHL20	2	1
ARIH1	BTRC	2	1
ARIH1	RNF6	2	1
ARIH1	ASB1	2	1
ARIH1	ASB3	2	1
ARIH1	ASB4	2	1
ARIH1	VPRBP	2	1
ARIH1	WSB1	2	1
ARIH1	DTX3L	2	1
ARIH1	UBA3	2	1
ARIH1	UBR4	2	1
ARIH1	HECTD3	2	1
ARIH1	TRIM11	2	1
ARIH1	ASB9	2	1
ARIH1	FBXO17	2	1
ARIH1	SPSB4	2	1
ARIH1	SPSB1	2	1
ARIH1	RNF25	2	1
ARIH1	RNF34	2	1
ARIH1	TRIM63	2	1
ARIH1	FBXW7	2	1
ARIH1	PJA2	2	1
ARIH1	LRSAM1	2	1
ARIH1	UBE3B	2	1
ARIH1	RNF144B	2	1
ARIH1	HUWE1	2	1
ARIH1	SPSB2	2	1
ARIH1	RNF138	2	1
ARIH1	ASB10	2	1
ARIH1	ASB17	2	1
ARIH1	ASB15	2	1
ARIH1	ASB13	2	1
ARIH1	ASB12	2	1
ARIH1	ASB5	2	1
ARIH1	ASB11	2	1
ARIH1	ASB14	2	1
ARIH1	UBE2E1	1	1
ARIH1	DZIP3	2	1
ARIH1	KPNA1	2	-1
ARIH1	KPNA2	2	-1
ARIH1	SKP1	2	1
ARIH1	UBOX5	2	1
ARIH1	TRIM37	2	1
ARIH1	RNF4	2	1
ARIH1	TRIM9	2	1
ARIH1	ANAPC13	2	1
ARIH1	RBCK1	2	1
ARIH1	PARK2	2	1
ARIH1	MGRN1	2	1
ARIH1	ARIH2	2	1
ARIH1	ATG7	2	1
ARIH1	HERC2	2	1
ARIH1	DDX58	1	1
ARIH1	RNF19B	2	1
ARIH1	RNF111	2	1
ARIH1	ASB18	2	1
ARIH1	SMURF1	2	1
ARIH1	SMURF2	2	1
ARIH1	RNF41	2	1
ARIH1	FBXO44	2	1
ARIH1	ASB7	2	1
ARIH1	ASB8	2	1
ARIH1	UBA5	2	1
ARIH1	WWP1	2	1
ARIH1	ANAPC1	2	1
ARIH1	GAN	2	1
ARIH1	RBX1	2	1
ARIH1	UBE2N	1	1
ARIH1	MAPK3	1	1
ARIH1	KPNA7	2	-1
ARIH1	UBE3A	2	1
ARIH1	CDC26	2	1
ARIH1	PJA1	2	1
ARIH1	FBXO27	2	1
ARIH1	RNF220	2	1
ARIH1	ZBTB16	2	1
ARIH1	RNF182	2	1
ARIH1	FBXW8	2	1
ARIH1	LRRC41	2	1
ARIH1	TCEB1	2	1
ARIH1	UBE3C	2	1
ARIH1	TCEB2	2	1
ARIH1	IRF3	1	1
ARIH1	TRIP12	2	1
ARIH1	PLCG1	1	1
ARIH1	KPNB1	2	-1
ARIH1	CUL7	2	1
ARIH1	TRIM21	2	1
ARIH1	EIF2AK2	1	1
ARIH1	JAK1	1	1
ARIH1	RNF123	2	1
ARIH1	UBA6	2	1
ARIH1	UBA1	2	1
ARIH1	UBR2	2	1
ARIH1	UBR1	2	1
ARIH1	PPM1B	1	1
ARIH1	CDC20	2	1
ARIH1	FLNB	1	1
ARIH1	ANAPC11	2	1
ARIH1	ASB6	2	1
ARIH1	ISG15	1	1
ARIH1	TRIM36	2	1
ARIH1	FBXO6	2	1
ARIH1	UBE4A	2	1
ARIH1	KEAP1	2	1
ARIH1	KPNA4	2	-1
ARIH1	KPNA3	2	-1
ARIH1	CBLB	2	1
ARIH1	TRIM32	2	1
ARIH1	CDC16	2	1
ARIH1	PIN1	2	-1
ARIH1	MX2	1	1
ARIH1	MX1	1	1
ARIH1	CUL1	2	1
ARIH1	CUL2	2	1
ARIH1	CUL3	2	1
ARIH1	SKP2	2	1
ARIH1	KLHL9	2	1
ARIH1	KLHL13	2	1
TIMM22	TIMM23	1	1
TIMM22	SLC25A4	1	1
RIPK3	IKBKB	2	-1
RIPK3	TLR3	1	-1
RIPK3	CHUK	2	-1
RIPK3	IKBKG	2	-1
RIPK3	RELA	3	-1
RIPK3	NFKBIA	3	-1
RIPK3	NFKB1	3	-1
RIPK3	NFKBIB	3	-1
RIPK3	TICAM1	1	-1
RIPK3	NFKB2	3	-1
RIPK3	RIPK1	1	-1
SRPRB	SRP19	1	1
SRPRB	RPL35	1	1
SRPRB	RPS27	1	1
SRPRB	RPL12	1	1
SRPRB	SSR3	1	1
SRPRB	RPL26L1	1	1
SRPRB	SRP68	1	1
SRPRB	RPL13A	1	1
SRPRB	RPL3L	1	1
SRPRB	RPL9	1	1
SRPRB	RPS10	1	1
SRPRB	RPS5	1	1
SRPRB	RPS9	1	1
SRPRB	RPL28	1	1
SRPRB	RPL21	1	1
SRPRB	RPL5	1	1
SRPRB	RPL27A	1	1
SRPRB	RPL36	1	1
SRPRB	RPL29	1	1
SRPRB	SSR2	1	1
SRPRB	SSR1	1	1
SRPRB	RPL24	1	1
SRPRB	RPL36A	1	1
SRPRB	RPL19	1	1
SRPRB	RPL14	1	1
SRPRB	SSR4	1	1
SRPRB	RPS21	1	1
SRPRB	RPL38	1	1
SRPRB	RPS20	1	1
SRPRB	SEC61B	1	1
SRPRB	RPL18	1	1
SRPRB	SEC61G	1	1
SRPRB	RPL7A	1	1
SRPRB	SEC61A2	1	1
SRPRB	RPS8	1	1
SRPRB	RPS15A	1	1
SRPRB	RPS14	1	1
SRPRB	RPS23	1	1
SRPRB	RPS18	1	1
SRPRB	RPS16	1	1
SRPRB	RPS11	1	1
SRPRB	RPS13	1	1
SRPRB	RPS29	1	1
SRPRB	RPS7	1	1
SRPRB	RPL23A	1	1
SRPRB	RPS6	1	1
SRPRB	RPS4X	1	1
SRPRB	RPS24	1	1
SRPRB	RPS25	1	1
SRPRB	RPS26	1	1
SRPRB	RPS28	1	1
SRPRB	FAU	1	1
SRPRB	RPL30	1	1
SRPRB	RPL39	1	1
SRPRB	RPL31	1	1
SRPRB	RPS15	1	1
SRPRB	RPL23	1	1
SRPRB	RPS27A	1	1
SRPRB	UBA52	1	1
SRPRB	RPL41	1	1
SRPRB	RPL10A	1	1
SRPRB	RPL8	1	1
SRPRB	RPL11	1	1
SRPRB	RPL32	1	1
SRPRB	SRP54	1	1
SRPRB	RPS3A	1	1
SRPRB	RPL26	1	1
SRPRB	RPL27	1	1
SRPRB	RPL15	1	1
SRPRB	RPL37A	1	1
SRPRB	SEC61A1	1	1
SRPRB	RPL37	1	1
SRPRB	DDOST	1	1
SRPRB	RPS19	1	1
SRPRB	RPL3	1	1
SRPRB	RPL10	1	1
SRPRB	RPL18A	1	1
SRPRB	RPL6	1	1
SRPRB	RPL13	1	1
SRPRB	RPS2	1	1
SRPRB	RPS12	1	1
SRPRB	RPL34	1	1
SRPRB	SRP9	1	1
SRPRB	RPL7	1	1
SRPRB	RPL35A	1	1
SRPRB	RPL17	1	1
SRPRB	RPL22	1	1
SRPRB	RPS3	1	1
SRPRB	TRAM1	1	1
SRPRB	RPSA	1	1
SRPRB	RPS17	1	1
SRPRB	RPS4Y1	1	1
SRPRB	SRP14	1	1
SRPRB	RPN1	1	1
SRPRB	RPN2	1	1
SRPRB	RPLP1	1	1
SRPRB	RPLP2	1	1
SRPRB	RPLP0	1	1
SRPRB	RPL4	1	1
SRPRB	SRP72	1	1
HEY1	CCND3	2	1
HEY1	GATA6	1	1
HEY1	NOTCH1	1	1
HEY1	GATA4	1	1
HEY1	NR0B1	2	1
HEY1	AR	1	1
HEY1	MYOD1	1	1
HEY1	GATA1	1	1
HEY1	TCF3	1	1
HEY1	RBPJ	1	1
HEY1	CCND1	2	1
HEY1	HSP90AA1	2	1
HEY1	NCOA1	1	1
HEY1	CDK11B	2	1
HEY1	CDK6	2	1
KLK4	PLAUR	1	1
NCOR2	MED12	1	1
NCOR2	PPARGC1A	1	1
NCOR2	MED23	1	1
NCOR2	HDAC4	1	1
NCOR2	MED13	1	1
NCOR2	CREBBP	1	1
NCOR2	HDAC3	1	1
NCOR2	TGS1	1	1
NCOR2	MED15	1	1
NCOR2	MED16	1	1
NCOR2	MED31	1	1
NCOR2	NCOA3	1	1
NCOR2	MED8	1	1
NCOR2	MED30	1	1
NCOR2	MED7	1	1
NCOR2	SMARCD3	1	1
NCOR2	MED13L	1	1
NCOR2	MED27	1	1
NCOR2	CARM1	1	1
NCOR2	MED25	1	1
NCOR2	MED18	1	1
NCOR2	MED10	1	1
NCOR2	CDK19	1	1
NCOR2	TBL1XR1	1	1
NCOR2	MED14	1	1
NCOR2	MED26	1	1
NCOR2	RARB	1	1
NCOR2	THRA	1	1
NCOR2	THRB	1	1
NCOR2	RARA	1	1
NCOR2	PPARA	1	1
NCOR2	MED19	1	1
NCOR2	EP300	1	1
NCOR2	MED20	1	1
NCOR2	RARG	1	1
NCOR2	RXRB	1	1
NCOR2	FABP4	1	1
NCOR2	CDK8	1	1
NCOR2	MEF2C	2	1
NCOR2	NRIP1	1	1
NCOR2	RXRG	1	1
NCOR2	CCNC	1	1
NCOR2	TBL1X	1	1
NCOR2	CHD9	1	1
NCOR2	NCOA6	1	1
NCOR2	FABP1	1	1
NCOR2	RXRA	1	1
NCOR2	NCOA1	1	1
NCOR2	NCOA2	1	1
NCOR2	MED22	1	1
NCOR2	MED1	1	1
NCOR2	PPARG	1	1
NCOR2	MED24	1	1
NCOR2	MED6	1	1
NCOR2	MED29	1	1
NCOR2	MED4	1	1
NCOR2	MED9	1	1
NCOR2	MED17	1	1
NCOR2	MED11	1	1
NCOR2	MED21	1	1
F11R	LIMK1	4	-1
F11R	PARP1	4	-1
F11R	CASP3	3	-1
F11R	CASP6	4	-1
F11R	BID	3	-1
F11R	IKBKB	3	1
F11R	SFN	2	1
F11R	YWHAB	2	1
F11R	STAT3	2	1
F11R	BAD	2	1
F11R	TSC1	2	1
F11R	NCOR2	2	1
F11R	GAS2	4	-1
F11R	FRS2	2	1
F11R	SMAD3	2	1
F11R	RPS6KA3	2	1
F11R	ARHGDIB	4	-1
F11R	YWHAZ	2	1
F11R	RARB	2	1
F11R	RARA	2	1
F11R	BAX	4	-1
F11R	BCL2L1	2	1
F11R	SOS1	2	1
F11R	TOP1	4	-1
F11R	YWHAE	2	1
F11R	SLK	4	-1
F11R	SHC1	2	1
F11R	GRB2	2	1
F11R	RARG	2	1
F11R	RXRB	2	1
F11R	MAPK1	1	1
F11R	YWHAG	2	1
F11R	HGF	2	1
F11R	YWHAQ	2	1
F11R	MAPK3	1	1
F11R	ETS1	2	1
F11R	MAP2K1	2	1
F11R	BRAF	2	1
F11R	RELA	2	1
F11R	ATF2	2	1
F11R	CREB1	2	1
F11R	TSC2	2	1
F11R	PTK2	2	1
F11R	PXN	2	1
F11R	YWHAH	2	1
F11R	NFKBIA	2	1
F11R	EGFR	2	1
F11R	CEBPB	2	1
F11R	CAPN2	2	1
F11R	FOS	2	1
F11R	EGF	2	1
F11R	NRIP1	2	1
F11R	RXRG	2	1
F11R	GSN	4	-1
F11R	RPS6KA1	2	1
F11R	CASP8	2	-1
F11R	RFC1	4	-1
F11R	NUMA1	4	-1
F11R	ELK1	2	1
F11R	ACTA1	4	-1
F11R	RXRA	2	1
F11R	NFKB1	2	1
F11R	SMAD1	2	1
F11R	SMAD2	2	1
F11R	SDC2	2	1
F11R	VIM	4	-1
F11R	MET	2	1
F11R	RAF1	2	1
F11R	NR3C1	2	1
F11R	KSR1	2	1
F11R	RPS6KA5	2	1
F11R	JUN	2	1
F11R	APP	3	-1
F11R	DFFA	4	-1
F11R	SREBF1	4	-1
F11R	MAP3K1	4	-1
F11R	MAP2K2	2	1
F11R	NFATC2	4	-1
F11R	GAB1	2	1
F11R	RUNX2	2	1
F11R	DFFB	4	-1
F11R	SPTAN1	4	-1
IRAK3	TIRAP	1	-1
IRAK3	TLR6	1	-1
IRAK3	TRAF6	1	-1
IRAK3	LY96	1	-1
IRAK3	IRAK2	1	-1
IRAK3	MYD88	1	-1
IRAK3	IRAK1	1	-1
IRAK3	TOLLIP	1	-1
IRAK3	IL1R1	1	-1
IRAK3	IL1A	1	-1
IRAK3	IL1B	1	-1
IRAK3	TLR2	1	-1
IRAK3	IRAK4	1	-1
IRAK3	IL1RAP	1	-1
IRAK3	TLR4	1	-1
COL4A3BP	COL4A3	1	1
SUPT16H	POLR2K	1	1
SUPT16H	POLR2B	1	1
SUPT16H	POLR2D	1	1
SUPT16H	CTDP1	1	1
SUPT16H	COBRA1	1	1
SUPT16H	CDK9	1	1
SUPT16H	POLR2H	1	1
SUPT16H	POLR2J	1	1
SUPT16H	NCBP2	1	1
SUPT16H	SUPT4H1	1	1
SUPT16H	POLR2G	1	1
SUPT16H	NCBP1	1	1
SUPT16H	WHSC2	1	1
SUPT16H	POLR2L	1	1
SUPT16H	GTF2F2	1	1
SUPT16H	POLR2F	1	1
SUPT16H	POLR2A	1	1
SUPT16H	CCNT1	1	1
SUPT16H	CCNT2	1	1
SUPT16H	RDBP	1	1
SUPT16H	GTF2F1	1	1
SUPT16H	POLR2C	1	1
SUPT16H	POLR2E	1	1
SUPT16H	TH1L	1	1
SUPT16H	SUPT5H	1	1
SUPT16H	POLR2I	1	1
TLN1	CSK	1	1
TLN1	APBB1IP	1	1
TLN1	SRC	1	1
TLN1	SHC1	1	1
TLN1	RAP1A	1	1
TLN1	ITGA4	1	1
TLN1	RAP1B	1	1
TLN1	FN1	1	1
TLN1	FGG	1	1
TLN1	FGA	1	1
TLN1	FGB	1	1
TLN1	PXN	1	1
TLN1	VCL	1	1
TLN1	VCAM1	1	1
TLN1	ITGA5	1	1
TLN1	ITGA2B	1	1
TLN1	VWF	1	1
TLN1	ITGB3	1	1
TLN1	ITGB1	1	1
KIF3A	GLI3	1	1
DYRK1B	H3F3A	1	1
DYRK1B	CDKN1A	1	1
DYRK1B	CCND1	1	1
DYRK1B	HNF1A	1	1
DYRK1B	SF3B1	1	1
IRS2	LIMK1	4	1
IRS2	MAPK10	3	1
IRS2	STAT1	3	1
IRS2	STAT5A	3	1
IRS2	PIK3CA	1	1
IRS2	PIK3CB	3	1
IRS2	MTOR	3	1
IRS2	PDGFRB	3	1
IRS2	ARRB2	3	-1
IRS2	DAPP1	2	1
IRS2	TERT	4	1
IRS2	MAP2K7	3	1
IRS2	MYH2	3	1
IRS2	PLD2	3	1
IRS2	IKBKB	4	1
IRS2	PIP5K1B	3	1
IRS2	EXOC7	3	1
IRS2	GAB2	3	1
IRS2	AKT2	3	1
IRS2	AKT1	2	1
IRS2	IL2RG	3	1
IRS2	SFN	3	1
IRS2	YWHAB	3	1
IRS2	BCAR1	2	1
IRS2	STAT3	3	1
IRS2	USP8	4	1
IRS2	BAD	3	1
IRS2	ARHGEF2	4	1
IRS2	WASF1	3	1
IRS2	TSC1	4	1
IRS2	ARPC3	4	1
IRS2	ARPC2	4	1
IRS2	ARPC1B	4	1
IRS2	CHUK	4	1
IRS2	SMAD7	3	1
IRS2	PDPK1	2	1
IRS2	ARPC5	4	1
IRS2	MAP2K4	3	1
IRS2	MAPK9	3	1
IRS2	MAPK8	3	1
IRS2	CRK	2	1
IRS2	CDKN1B	3	1
IRS2	EXOC2	3	1
IRS2	MAP2K3	4	1
IRS2	STRAP	3	1
IRS2	AKT3	3	1
IRS2	NCKAP1	3	1
IRS2	NCOR2	4	1
IRS2	ARPC4	4	1
IRS2	WASF2	3	1
IRS2	IKBKG	4	1
IRS2	EXOC6	3	1
IRS2	DEPTOR	4	1
IRS2	CYFIP2	3	1
IRS2	EXOC4	3	1
IRS2	AKT1S1	4	1
IRS2	BCL2L11	4	1
IRS2	FOXO3	3	1
IRS2	ASAP2	3	1
IRS2	MAP3K7	4	1
IRS2	NCK2	3	1
IRS2	FRS2	4	1
IRS2	BRK1	3	1
IRS2	PIP5K1A	3	1
IRS2	SMAD3	4	0
IRS2	XIAP	4	1
IRS2	FOXO4	3	1
IRS2	RPS6KA3	4	1
IRS2	IQGAP3	3	1
IRS2	SGMS1	4	1
IRS2	JAK3	3	1
IRS2	KPNA1	4	1
IRS2	ARHGDIA	4	1
IRS2	MAP2K6	4	1
IRS2	RAC1	2	1
IRS2	YWHAZ	3	1
IRS2	RELN	4	1
IRS2	MLST8	4	1
IRS2	DOK2	3	1
IRS2	PIP5K1C	3	1
IRS2	TBC1D4	3	1
IRS2	NFATC1	3	0
IRS2	RARB	4	1
IRS2	MAPT	4	-1
IRS2	TGFB3	3	1
IRS2	MYL2	4	1
IRS2	AR	4	1
IRS2	RARA	4	1
IRS2	CDC42	2	1
IRS2	IL2	3	1
IRS2	BCL2L1	4	1
IRS2	SOS1	3	1
IRS2	ARF6	2	1
IRS2	YWHAE	3	1
IRS2	CALM3	4	1
IRS2	CDH1	3	1
IRS2	SHC1	3	1
IRS2	NOS3	3	1
IRS2	GRB2	3	1
IRS2	ACTR2	4	1
IRS2	ACTR3	4	1
IRS2	ITGA4	3	1
IRS2	RARG	4	1
IRS2	RXRB	4	1
IRS2	RHOA	2	1
IRS2	MAPK1	3	1
IRS2	YWHAG	3	1
IRS2	PIK3R1	1	1
IRS2	HGF	4	1
IRS2	NCF1	4	1
IRS2	YWHAQ	3	1
IRS2	MAPK3	3	1
IRS2	IL2RB	3	1
IRS2	SLC2A4	3	1
IRS2	ETS1	4	1
IRS2	JUP	4	1
IRS2	MAP2K1	4	1
IRS2	BRAF	4	1
IRS2	RELA	4	1
IRS2	ATF2	4	1
IRS2	ITGB7	3	1
IRS2	MST1	3	1
IRS2	NCK1	3	1
IRS2	CREB1	4	1
IRS2	TSHR	3	1
IRS2	TSC2	4	1
IRS2	GSK3B	3	1
IRS2	PTK2	2	1
IRS2	PRKCZ	3	1
IRS2	PRKCD	2	1
IRS2	CPE	3	1
IRS2	PXN	2	1
IRS2	YWHAH	3	1
IRS2	MST1R	3	1
IRS2	NFKBIA	4	1
IRS2	EGFR	4	1
IRS2	BTK	2	1
IRS2	PTPN11	3	1
IRS2	CEBPB	4	1
IRS2	CAPN2	4	1
IRS2	JUND	4	1
IRS2	SMPD1	4	1
IRS2	FOS	4	1
IRS2	PDGFB	3	1
IRS2	TGFB1	3	1
IRS2	EGF	4	1
IRS2	NRIP1	4	1
IRS2	RXRG	4	1
IRS2	RPTOR	4	1
IRS2	CSNK1A1	4	1
IRS2	IL2RA	3	1
IRS2	EXOC3	3	1
IRS2	CTNND1	3	1
IRS2	RPS6KA1	4	1
IRS2	ACAP1	3	1
IRS2	CASP8	4	-1
IRS2	CTNNB1	3	1
IRS2	CTNNA1	3	1
IRS2	ELK1	4	1
IRS2	RPS6KB1	2	1
IRS2	JAK1	3	1
IRS2	UGCG	4	1
IRS2	MAP3K11	3	1
IRS2	RXRA	4	1
IRS2	NFKB1	4	1
IRS2	NCF2	4	1
IRS2	SMAD1	4	1
IRS2	SMAD2	4	0
IRS2	TAB1	4	1
IRS2	VAMP3	3	1
IRS2	SDC2	4	1
IRS2	MET	4	1
IRS2	RAF1	4	1
IRS2	NR3C1	4	1
IRS2	TP53	4	1
IRS2	TGFBR2	3	1
IRS2	ABI1	3	1
IRS2	KSR1	4	1
IRS2	TBXA2R	3	-1
IRS2	CLTC	3	1
IRS2	SNCA	4	1
IRS2	PLCB2	3	1
IRS2	FOXO1	3	1
IRS2	ROCK2	3	1
IRS2	NFATC3	4	1
IRS2	RALGDS	4	1
IRS2	RPS6KA5	4	1
IRS2	DAB1	4	1
IRS2	TAB2	4	1
IRS2	ABI2	3	1
IRS2	JUN	4	1
IRS2	ARHGAP35	3	1
IRS2	LRP8	4	1
IRS2	GIT2	3	1
IRS2	ARHGEF7	3	1
IRS2	BIN1	3	1
IRS2	WASL	3	1
IRS2	EXOC5	3	1
IRS2	EXOC1	3	1
IRS2	PAK2	3	1
IRS2	PAK1	3	1
IRS2	MAP3K1	3	1
IRS2	TGFBR1	3	1
IRS2	ARHGAP5	3	1
IRS2	TIAM1	4	1
IRS2	EIF4EBP1	3	1
IRS2	ARR3	3	-1
IRS2	MAP2K2	4	1
IRS2	PLD1	3	1
IRS2	ROCK1	3	1
IRS2	GAB1	3	1
IRS2	MADCAM1	3	1
IRS2	RUNX2	4	1
IRS2	FYN	3	1
IRS2	LCK	3	1
MYO5A	INS	1	1
MAP4K5	MAPK10	3	1
MAP4K5	MAPK12	3	1
MAP4K5	GDI1	4	1
MAP4K5	PPARGC1A	4	1
MAP4K5	STAT1	4	1
MAP4K5	MAP2K7	2	1
MAP4K5	SFN	4	1
MAP4K5	YWHAB	4	1
MAP4K5	STAT3	4	1
MAP4K5	BAD	4	1
MAP4K5	ARHGEF2	4	1
MAP4K5	TSC1	4	1
MAP4K5	KAT2B	4	1
MAP4K5	CREBBP	4	1
MAP4K5	TP73	4	1
MAP4K5	MAPK13	3	1
MAP4K5	MAP2K4	2	1
MAP4K5	MAPK9	3	1
MAP4K5	MAPK8	2	1
MAP4K5	MAP2K3	2	1
MAP4K5	NCOR2	4	1
MAP4K5	DUSP10	4	1
MAP4K5	NCOA3	4	1
MAP4K5	BCL2L11	4	1
MAP4K5	MAP3K7	4	-1
MAP4K5	FRS2	4	1
MAP4K5	SMAD3	4	1
MAP4K5	FOXO4	4	1
MAP4K5	RPS6KA3	4	1
MAP4K5	MAP2K6	2	1
MAP4K5	YWHAZ	4	1
MAP4K5	RELN	4	1
MAP4K5	RUSC1	3	1
MAP4K5	DUSP16	4	1
MAP4K5	NFATC1	4	1
MAP4K5	RARB	4	1
MAP4K5	MAPT	4	1
MAP4K5	BCL2	4	1
MAP4K5	AR	4	1
MAP4K5	RARA	4	1
MAP4K5	BCL2L1	4	1
MAP4K5	SOS1	4	1
MAP4K5	FOXM1	3	1
MAP4K5	EP300	4	1
